"cefr_stage","stage_order","stage_title_en","stage_title_fr","stage_can_do_en","stage_can_do_fr","unit_id","unit_order","unit_title_en","unit_title_fr","unit_outcome_en","unit_outcome_fr","mission_order","mission_title_en","mission_title_fr","mission_can_do_en","mission_can_do_fr","context","duration_minutes","related_phonemes","is_checkpoint","source_url","last_updated"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_check_daily","2","A day in French","Une journée en français","I can manage a sequence of personal, practical, and social exchanges.","Enchaîner des échanges personnels, pratiques et sociaux.","3","Choose a meal and a drink","Choisir un repas et une boisson","I can answer a waiter's questions and order a meal.","Je peux répondre aux questions du serveur et commander un repas.","food","10","/ɔ/ | /l/ | /ø/","true","https://getparle.app/french-speaking-course/","2026-08-11"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_check_daily","2","A day in French","Une journée en français","I can manage a sequence of personal, practical, and social exchanges.","Enchaîner des échanges personnels, pratiques et sociaux.","4","Summarizing the day","Résumer la journée","I can tell about my day using past, present and future.","Je peux raconter ma journée en utilisant le passé, le présent et le futur.","review","12","/ɛ̃/ | /a/ | /ʁ/","true","https://getparle.app/french-speaking-course/","2026-08-11"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_check_explain","3","Explain and respond","Expliquer et réagir","I can tell a story, give my opinion, and respond to a follow-up question.","Raconter, donner son avis et répondre à une relance.","1","Tell about an experience","Raconter une expérience","I can tell about a past experience and give my opinion.","Je peux raconter une expérience passée et donner mon avis.","social","10","/e/ | /ɛ/ | /ʁ/","true","https://getparle.app/french-speaking-course/","2026-08-11"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_check_explain","3","Explain and respond","Expliquer et réagir","I can tell a story, give my opinion, and respond to a follow-up question.","Raconter, donner son avis et répondre à une relance.","2","Give your opinion and react","Donner son avis et réagir","I can give my opinion and respond to someone else's.","Je peux donner mon avis et réagir à celui des autres.","social","10","/ʒ/ | /ʃ/ | /ɔ/","true","https://getparle.app/french-speaking-course/","2026-08-11"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_check_explain","3","Explain and respond","Expliquer et réagir","I can tell a story, give my opinion, and respond to a follow-up question.","Raconter, donner son avis et répondre à une relance.","3","Respond to a follow-up","Répondre à une relance","I can answer follow-up questions and justify my opinion.","Je peux répondre à des questions de suivi et justifier mon avis.","social","12","/k/ | /ɡ/ | /ʁ/","true","https://getparle.app/french-speaking-course/","2026-08-11"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_check_explain","3","Explain and respond","Expliquer et réagir","I can tell a story, give my opinion, and respond to a follow-up question.","Raconter, donner son avis et répondre à une relance.","4","Review: tell and react","Bilan : raconter et réagir","I can tell about an experience, give my opinion and respond to follow-ups.","Je peux raconter une expérience, donner mon avis et répondre à des relances.","review","12","/e/ | /ɛ/ | /ʒ/ | /k/","true","https://getparle.app/french-speaking-course/","2026-08-11"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_spoken_portfolio","4","A2 speaking review","Bilan oral A2","I can complete four recorded A2 can-do speaking tasks.","Réaliser quatre productions enregistrées correspondant aux objectifs A2.","1","Tell about a past experience","Raconter une expérience passée","I can briefly tell about a past event using the passé composé.","Je peux raconter brièvement un événement passé en utilisant le passé composé.","social","10","/e/ | /ɛ/ | /ʁ/","true","https://getparle.app/french-speaking-course/","2026-08-11"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_spoken_portfolio","4","A2 speaking review","Bilan oral A2","I can complete four recorded A2 can-do speaking tasks.","Réaliser quatre productions enregistrées correspondant aux objectifs A2.","2","Describe a future project","Décrire un projet futur","I can talk about my future plans using near future or simple future.","Je peux parler de mes projets futurs en utilisant le futur proche ou simple.","work","10","/y/ | /u/ | /ʁ/","true","https://getparle.app/french-speaking-course/","2026-08-11"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_spoken_portfolio","4","A2 speaking review","Bilan oral A2","I can complete four recorded A2 can-do speaking tasks.","Réaliser quatre productions enregistrées correspondant aux objectifs A2.","3","Express an opinion and justify","Exprimer une opinion et justifier","I can give my opinion on a familiar topic and justify it.","Je peux donner mon opinion sur un sujet familier et la justifier.","food","10","/ɔ/ | /o/ | /ʒ/","true","https://getparle.app/french-speaking-course/","2026-08-11"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_spoken_portfolio","4","A2 speaking review","Bilan oral A2","I can complete four recorded A2 can-do speaking tasks.","Réaliser quatre productions enregistrées correspondant aux objectifs A2.","4","Solve a practical problem","Résoudre un problème pratique","I can explain a problem and propose a simple solution.","Je peux expliquer un problème et proposer une solution simple.","services","10","/ɑ̃/ | /ɛ̃/ | /ɔ̃/","true","https://getparle.app/french-speaking-course/","2026-08-11"
